1,F,24,AFAM,200,901,BROOKS,30,30,9,,,,,,INTRO TO AFRICAN SOCIETIES,38808
1,F,24,AFAM,201,901,GIPSON,40,40,18,,,,,,THEORS&FNDTNS AFRICANA STUDIES,39602
1,F,24,AFAM,211,001,EWING,40,40,16,,,,,,AFRICANA POLI & SOCIAL THOUGHT,45840
1,F,24,AFAM,310,001,GUY,25,25,25,,,,,,BLACK HEALTH MATTERS,43965
1,F,24,AFAM,311,901,LEDBETTER,40,40,33,,,,,,AFRICANA DIASPORA EXPERIENCES,31936
1,F,24,AFAM,318,001,YEROIAN,30,30,10,,,,,,"POLITICS OF RACE,CLASS & GEND",43887
1,F,24,AFAM,322,001,UTSEY,30,30,13,,,,,,PERSONALITY & BEHAVR OF AFR-AM,45887
1,F,24,AFAM,338,901,EWING,40,40,10,,,,,,"FERGUSON, USA: CRIM RACE HIST",47953
1,F,24,AFAM,343,001,OKOTH,30,30,14,,,,,,BLACK POLITICAL THOUGHT,43830
1,F,24,AFAM,356,001,KIMEMIA,30,30,7,,,,,,AFRICAN GOVERNMENT & POLITICS,38227
1,F,24,AFAM,358,901,LAWAL,10,10,3,,,,,,AFRICAN ART AND ARCHITECTURE,47464
1,F,24,AFAM,388,901,MOITT,40,40,3,,,,,,"AFRICA: SOC, CULT, ECON HIST",47965
1,F,24,AFAM,391,002,COGHILL,50,50,4,,,,,,TP:MISOGYNOIR IN DIGITAL SPACE,47212
1,F,24,AFAM,391,901,MTHETHWA,40,40,0,,,,,,TOP:GLOBAL SOCIETIES: TREND/IS,44389
1,F,24,AFAM,391,902,JOHNSON,50,50,7,,,,,,TOP: DIGITAL BLACK FEMINISM,47202
1,F,24,AFAM,399,001,COSTON,40,40,10,,,,,,INTERDISC RESEARCH METHODS,45070
1,F,24,AFAM,491,001,MULLINS,35,35,9,,,,,,"TP: RACE, FASHION &POP CULTURE",47389
1,F,24,AFAM,491,002,EDWARDS,60,60,1,,,,,,TOP:GABRIELSREBELLSLAVRESIST&M,47954
1,F,24,AFAM,491,003,PETTIFORD-WATES,25,25,4,,,,,,T:DIVERSE VOICES:BLACK THEATRE,41428
1,F,24,AFAM,491,005,MOITT,38,38,0,,,,,,TOP: ATLANTIC SLAVERY,45382
1,F,24,AFAM,492,004,GIPSON,0,0,1,,,,,,INDEPENDENT STUDY,44721
1,F,24,AFAM,493,901,WINN BRYAN,0,0,5,,,,,,INTERNSHIP IN AFRICANA STUDIES,42518
1,F,24,AFAM,499,001,GIPSON,25,25,5,,,,,,CAP SEM IN AFRICANA STUDIES,32109
2,F,24,ALHP,202,001,CATHERS,35,35,35,,,,,,CREATIVE EXPRESS HEALING,44044
2,F,24,ALHP,300,001,CATHERS,30,30,14,,,,,,COMM STRATEGIES IN HEALTH SRV,47383
2,F,24,ALHP,310,001,TBD,30,30,9,,,,,,INTRO TO HEALTH CARE PROF,48455
2,F,24,ALHP,310,002,TBD,30,30,30,,,,,,INTRO TO HEALTH CARE PROF,43902
2,F,24,ALHP,310,003,SOBEL,30,30,28,,,,,,INTRO TO HEALTH CARE PROF,44546
1,F,24,ALHP,310,004,CROFT,30,30,30,,,,,,INTRO TO HEALTH CARE PROF,47454
2,F,24,ALHP,325,001,TALLEY,30,30,29,,,,,,INTRO TO REHAB SERVICES,42733
2,F,24,ALHP,325,002,VAN WIEREN,30,30,30,,,,,,INTRO TO REHAB SERVICES,43903
2,F,24,ALHP,325,003,VAN WIEREN,30,30,30,,,,,,INTRO TO REHAB SERVICES,45592
1,F,24,ALHP,325,901,JURLANDO,30,30,26,,,,,,INTRO TO REHAB SERVICES,47455
1,F,24,ALHP,391,003,BARNES,30,30,8,,,,,,SPEC TOP: HC & HUMAN SPIRIT,47924
2,F,24,ALHP,391,004,HELM,30,30,3,,,,,,ST: MANAGING INNOVATION RA,47940
2,F,24,ALHP,410,001,WHITE,30,30,30,,,,,,PROFESSNL AND CLINICAL ETHICS,45594
2,F,24,ALHP,410,002,HOVERMALE,30,30,31,,,,,,PROFESSNL AND CLINICAL ETHICS,47424
2,F,24,ALHP,415,001,SOBEL,30,30,30,,,,,,HC FINANCING AND BUDGETING,46552
2,F,24,ALHP,415,002,RASMUSSEN,26,26,26,,,,,,HC FINANCING AND BUDGETING,45611
2,F,24,ALHP,415,003,SOBEL,30,30,18,,,,,,HC FINANCING AND BUDGETING,47425
2,F,24,ALHP,416,002,SHIH,30,30,30,,,,,,HEALTH CARE ECONOMICS,47456
2,F,24,ALHP,425,001,MACDONALD,30,30,30,,,,,,HC MGMT AND PERFORMANCE,46553
2,F,24,ALHP,425,002,LEE,26,26,26,,,,,,HC MGMT AND PERFORMANCE,45628
